5	정돈 강남점	2
5	제스티살룬	5
5	제주그때그집 공항점	5
5	제주맥주	5
5	제주홍돈 본점	5
5	조밀	5
5	조점례남문피순대	0.5
5	째미핑거	4.5
5	천돈가 중문 본점	5
5	청수당	1
5	초대창 제주일도점	5
5	치히로식당	5
5	칠봉이짬뽕	5
5	카가와식당	4
5	카페 디아즈	5
5	카페레토리카	5
5	카페마마스 강남역점	5
5	카페버터풀	5
5	카페수석동198	4
5	크레이지카츠	5
5	키친인디아	5
5	킨포크테이블	5
5	킷사모노	5
5	터틀크루	5
5	테라로사 커피공장 강릉본점	2
5	텐동요츠야	2.5
5	톤쇼우	5
5	트리플 투	4.5
5	티테라피	4.5
5	파파야리프	5
5	팟타이만	3.5
5	패티앤베지스	4
5	페어링룸	5
5	평화다방 여의도점	5
5	포레스트아웃팅스	5
5	폴콘	3
5	프라이데이	5
5	프릳츠 도화점	2.5
5	피에프창 코엑스몰점	4
5	피키차일드다이닝	5
5	하우스 베이커리	3
5	하이타이	5
5	한성칼국수	4
5	해피치즈스마일	5
5	해피치즈스마일 연남점	3
5	햇살촌 한우마을	5
5	협재밥집술집홍대부부	5
5	호시마츠생라멘	5
5	호재해물칼국수	3.5
5	호화	5
5	1978테라스	5
5	37.5 위례점	4.5
5	BPD 카페	4
5	CAFE EPL	5
5	n52	4
5	SADDLER HAUS	5
5	wknd Lounge	5
5	감나무집감자옹심이	5
5	갓잇 송리단길점	5
5	강민주의들밥	3
5	개성집	3
5	거무티티	5
5	경양카츠 평택비전점	5
5	고집돌우럭 제주공항점	5
5	그릭데이 성신여대점	5
5	기글	5
5	김해본가뒷고기신평점	5
5	낙원타코 서현점	5
5	난드르바당	2
5	남도분식 서촌점	4.5
5	냐항바바바	5
5	니찌야	5
5	다미안	5
5	단초밥	5
5	달마당	5
5	달인참치	5
5	대게가	5
5	대동면옥	5
5	더백푸드트럭	5
5	더클리프	5
5	도쿄가다	5
5	돈블랙	5
5	따식 갈비&amp;파스타	5
5	뚜레한우	5
5	뜬	5
5	띠엘로	4.5
5	라마앤바바나	5
5	라발스 스카이 카페&amp;바 부산 라발스호텔점	5
5	라비떼	4
5	레빠쥬	5
5	롱브릭스	5
5	료미	5
5	루브레드	5
5	마가렛리버	5
5	마루돈까스	5
5	마시안제빵소	5
5	막불감동	5
5	멕시칼리	4
5	몽땅	4
5	미도인 의정부	5
5	미도인 종로	5
5	미에뜨	5
5	바닐라스위트	4
5	바삭 신서귀포점	1
5	백촌막국수	5
5	보뚱치89	5
5	보미진 콩이랑두부랑	5
5	보스대게	5
5	봄날	3
5	봉순게장	3.5
5	분덕스	5
5	비마이게스트	5
5	비스트로 오라	5
5	빠레뜨한남 수성점	5
5	사쿠텐	4
5	살살솔트앤샐러드	5
5	샌드위듀	5
5	서면 고메	5
5	성산보말죽칼국수 성산점	5
5	세유카츠	5
5	세인트린느프렌즈 카페	5
5	셰프스위트	3
5	소나무집초당순두부	3
5	소문난해물칼국수	5
5	수민이네	4
5	수변최고돼지국밥	4
5	수제비집	5
5	숙성도 노형본점	5
5	숙성도 중문점	3
5	스멜츠	0.5
5	스트릿 SPC스퀘어점	5
5	시오	4
5	시청우동	5
5	아리	4.5
5	아리수만찬	5
5	아실라	5
5	아워팜	5
5	알로하테이블 코엑스파르나스몰점	5
5	애월후식	4
5	어니언 안국	5
5	언올드첨	4.5
5	에이비카페 강남1호점	1
5	엘림커피	5
5	엠오삼오	2
5	연돈	5
5	연스시	4
5	열두달	5
5	영광정 메밀국수	4.5
5	영동족발3호점	5
5	오목눈이	5
5	오스테리아샘킴	5
5	오핀 베이커리	3
5	온더보더 수원AK점	4.5
5	온블랙94	5
5	용마커피	5
5	우무	3
5	우진해장국	4
5	원대구탕	5
5	원산면옥	2.5
5	원조마늘순대	0.5
5	월정멘보	5
5	윤옥	5
5	을지다락 도산공원	5
5	이스트우드	5
5	이에르바	5
5	이익새양과점	4
5	이태리국시 본점	5
5	정돈 대학로본점	3
5	제주 정직한돈 한림협재점	4
5	제주광해 애월	5
5	좋은아침페스츄리	3.5
5	중화일상	4
5	지금이곳	4
5	쭈꾸미여왕	4.5
5	별미곱창	4
5	각시보쌈	4
5	간장을품은소라게	4
5	강강술래 상계점	4
5	고쿠텐 홍대점	4
5	차덕분	4
5	차이나당	5
5	천마루	5
5	천상대게 두정점	5
6	청수당	4.5
6	청주한씨	0.5
6	청초수물회	5
6	청킹맨션	5
6	취향의섬	5
6	카페 더 콘테나	4.5
6	카페 시바	4.5
6	카페 아를	5
6	카페 툇마루	5
6	카페512	4.5
6	카페돛	5
6	카페라능	4
6	카페레토리카	5
6	카페림이티드	5
6	카페마마스 강남역점	4.5
6	카페모테이	5
6	카페산	5
6	카페허밍바이런베이점	4.5
6	키노야	5
6	터틀크루	5
6	토도로끼	4
6	트윈트리	5
6	팟타이만	5
6	페어링룸	5
6	포크너 신도시점	4.5
6	폴콘	5
6	핏제리아도우 by ppk	5
6	하례정원	4
6	하르방밀면 노형점	4
6	하우스 베이커리	4
6	한소반청계산점	5
6	한스떡볶이 중곡1호점	4
6	함덕해물라면오빠네	5
6	해물왕창칼국수	2.5
6	해변수산	4.5
6	해피치즈스마일	0.5
6	햇살촌 한우마을	4
6	향화정	1
6	헤이든신씨어	2.5
6	호유동 범계점	5
6	화정맛집민쿡다시마	5
6	희와래커피로스터스	5
6	72420 성신여대점	5
6	CAFE EPL	5
6	ebt	5
6	n52	4.5
6	SADDLER HAUS	4
6	각시보쌈	4
6	간장을품은소라게	5
6	감성타코합정점	4
6	강강술래 시흥점	4
6	강릉엄지네꼬막집 1호점	4
6	게네랄파우제	5
6	고은당	4
6	고집돌우럭 제주공항점	5
6	공미학	4
6	구구당	5
6	국보만두	5
6	그릭데이 성신여대점	5
6	금돼지식당	4
6	꾸돈 침산점	5
6	낙원다방	5
6	남도분식 본점	3
6	노맨틱	5
6	달그락식탁	5
6	대게가	5
6	대막비스트로	5
6	대반동201	5
6	더백푸드트럭	1.5
6	덕수네가리비 1호점	5
6	도톰카츠	5
6	돈블랙	4
6	돌카롱 사려니숲길점	4
6	돔베초밥 아중점	5
